student_id,name,roll_number,department,year,attendance_pct,backlogs,grade_trend,fee_delay_days,family_income_bracket,extracurricular,attendance_trend_3m,risk_level
1212,Student_1212,ROLL01212,MBA,4,75.66,0,-0.459,39,mid,0,-18.42,Medium
1213,Student_1213,ROLL01213,ME,2,54.06,0,-0.142,2,high,1,4.39,Low
1214,Student_1214,ROLL01214,BCA,1,62.25,1,0.197,4,mid,1,-5.72,Low
1215,Student_1215,ROLL01215,BCA,2,88.48,1,-0.989,13,mid,1,0.55,Low
1216,Student_1216,ROLL01216,Physics,3,100.0,0,-0.846,14,low,0,5.94,Low
1217,Student_1217,ROLL01217,ME,3,83.07,2,-0.177,5,mid,0,3.97,Medium
1218,Student_1218,ROLL01218,Commerce,3,85.47,0,1.739,28,mid,1,3.85,Low
1219,Student_1219,ROLL01219,MBA,4,43.1,0,0.192,1,mid,1,-24.56,Medium
1220,Student_1220,ROLL01220,MBA,2,95.39,0,-1.47,27,mid,1,6.31,Low
1221,Student_1221,ROLL01221,ECE,1,37.11,1,-1.344,3,high,0,-13.39,Medium
1222,Student_1222,ROLL01222,MBA,2,46.58,0,1.272,12,mid,1,-15.29,Medium
1223,Student_1223,ROLL01223,ME,3,76.11,0,-0.563,69,low,1,-10.57,Medium
1224,Student_1224,ROLL01224,MBA,1,79.78,1,-0.449,0,mid,0,2.38,Medium
1225,Student_1225,ROLL01225,ME,1,66.45,0,0.938,4,mid,1,-2.97,Low
1226,Student_1226,ROLL01226,MBA,1,56.37,0,-1.036,14,mid,0,-0.16,Medium
1227,Student_1227,ROLL01227,MBA,3,57.95,3,0.906,5,high,1,-1.78,Low
1228,Student_1228,ROLL01228,CE,1,100.0,0,0.412,6,low,0,-2.69,Low
1229,Student_1229,ROLL01229,CSE,4,75.49,0,-0.617,120,low,1,-3.21,High
1230,Student_1230,ROLL01230,ECE,4,32.08,2,0.322,64,low,0,-18.45,High
1231,Student_1231,ROLL01231,ME,1,82.11,0,0.764,2,high,1,4.96,Low
1232,Student_1232,ROLL01232,BCA,4,50.65,0,-1.854,16,high,0,1.02,Medium
1233,Student_1233,ROLL01233,CSE,1,77.99,0,-0.79,32,mid,0,2.9,Medium
1234,Student_1234,ROLL01234,MBA,4,77.01,1,0.218,2,mid,1,-6.88,Low
1235,Student_1235,ROLL01235,BCA,1,88.49,3,-0.46,8,mid,0,5.98,Low
1236,Student_1236,ROLL01236,Commerce,2,82.23,0,1.793,30,mid,1,3.63,Low
1237,Student_1237,ROLL01237,CE,2,52.26,1,1.122,2,mid,0,-4.57,Medium
1238,Student_1238,ROLL01238,CSE,1,63.86,0,-0.765,1,high,1,8.23,Low
1239,Student_1239,ROLL01239,BCA,3,84.2,0,0.852,0,mid,1,7.57,Low
1240,Student_1240,ROLL01240,ECE,4,70.92,0,-0.51,68,low,1,-1.47,Medium
1241,Student_1241,ROLL01241,ME,4,42.07,0,-0.373,4,mid,0,-26.97,Medium
1242,Student_1242,ROLL01242,ECE,2,79.88,0,0.329,17,mid,1,5.95,Low
1243,Student_1243,ROLL01243,ME,2,96.4,0,0.631,7,low,1,0.05,Low
1244,Student_1244,ROLL01244,CE,1,55.91,2,2.0,7,mid,1,-4.96,Low
1245,Student_1245,ROLL01245,CE,2,72.83,1,1.494,3,high,1,-1.39,Low
1246,Student_1246,ROLL01246,Commerce,2,80.12,0,1.0,100,low,0,0.82,Medium
1247,Student_1247,ROLL01247,BCA,3,30.76,0,-1.57,14,high,0,-9.31,Medium
1248,Student_1248,ROLL01248,CSE,3,46.62,0,-1.025,9,low,1,-4.22,Medium
1249,Student_1249,ROLL01249,ME,2,100.0,0,-0.182,1,low,1,-1.71,Low
1250,Student_1250,ROLL01250,BCA,2,63.41,0,-2.0,0,mid,1,7.04,Medium
1251,Student_1251,ROLL01251,CE,1,100.0,0,0.133,9,mid,1,12.85,Low
1252,Student_1252,ROLL01252,CE,2,86.45,0,2.0,17,mid,1,13.3,Low
1253,Student_1253,ROLL01253,CE,4,49.05,0,0.621,17,mid,1,-23.41,Medium
1254,Student_1254,ROLL01254,Commerce,1,90.61,0,0.167,0,high,0,3.27,Low
1255,Student_1255,ROLL01255,ECE,4,37.73,0,0.044,0,high,1,-2.22,Low
1256,Student_1256,ROLL01256,CE,1,98.18,0,-1.081,1,mid,1,-1.87,Low
1257,Student_1257,ROLL01257,Commerce,3,89.99,1,-2.0,4,high,0,2.59,Low
1258,Student_1258,ROLL01258,CE,2,66.99,0,-0.595,54,low,0,-3.58,Medium
1259,Student_1259,ROLL01259,Physics,1,62.68,1,-0.627,109,low,1,-12.04,High
1260,Student_1260,ROLL01260,CE,3,82.65,0,-0.207,5,high,0,8.81,Low
1261,Student_1261,ROLL01261,Physics,3,55.03,0,-0.69,13,low,1,-7.77,Medium
1262,Student_1262,ROLL01262,MBA,1,47.93,0,1.472,1,mid,1,-17.69,Medium
1263,Student_1263,ROLL01263,MBA,1,84.4,1,1.419,5,high,1,-6.75,Low
1264,Student_1264,ROLL01264,CSE,1,55.89,0,-0.346,17,mid,0,2.65,Low
1265,Student_1265,ROLL01265,ECE,3,87.07,0,1.427,2,high,0,2.37,Low
1266,Student_1266,ROLL01266,Physics,4,65.26,0,-0.534,10,low,0,14.35,Low
1267,Student_1267,ROLL01267,Commerce,4,99.95,0,-0.06,1,low,1,-5.11,Low
1268,Student_1268,ROLL01268,CE,1,66.86,2,-1.362,8,high,1,-7.77,Medium
1269,Student_1269,ROLL01269,ME,3,67.37,0,0.398,26,low,0,-8.91,Medium
1270,Student_1270,ROLL01270,ECE,1,52.73,1,-0.398,73,low,1,-16.38,High
1271,Student_1271,ROLL01271,Commerce,1,78.17,1,1.065,33,low,1,1.84,Low
1272,Student_1272,ROLL01272,CSE,2,90.47,0,-0.151,2,high,1,2.9,Low
1273,Student_1273,ROLL01273,CE,2,67.02,0,0.238,0,mid,0,1.7,Low
1274,Student_1274,ROLL01274,CSE,2,85.61,0,0.745,31,low,0,6.76,Low
1275,Student_1275,ROLL01275,MBA,4,30.0,1,-0.406,0,high,1,-7.7,Medium
1276,Student_1276,ROLL01276,MBA,2,89.99,0,0.16,0,high,0,0.03,Low
1277,Student_1277,ROLL01277,ECE,2,77.85,1,0.791,120,low,1,-5.28,High
1278,Student_1278,ROLL01278,CSE,4,54.32,0,-0.266,3,mid,0,5.84,Low
1279,Student_1279,ROLL01279,CSE,4,63.77,0,1.697,1,high,1,-12.08,Low
1280,Student_1280,ROLL01280,CE,3,88.6,0,1.598,3,high,1,3.82,Low
1281,Student_1281,ROLL01281,ECE,2,67.83,0,-0.483,5,mid,1,2.49,Low
1282,Student_1282,ROLL01282,MBA,1,65.52,0,0.378,69,low,1,-3.03,Medium
1283,Student_1283,ROLL01283,ECE,4,68.64,3,1.444,10,mid,1,-16.38,Medium
1284,Student_1284,ROLL01284,ECE,3,58.59,0,0.815,8,low,1,7.47,Low
1285,Student_1285,ROLL01285,CSE,2,68.79,0,0.033,29,low,1,-2.79,Low
1286,Student_1286,ROLL01286,ECE,2,42.86,0,0.195,14,low,0,0.46,Medium
1287,Student_1287,ROLL01287,CSE,3,71.5,2,-0.353,51,low,1,6.69,Low
1288,Student_1288,ROLL01288,Physics,1,100.0,0,0.163,1,high,1,0.48,Low
1289,Student_1289,ROLL01289,MBA,4,93.97,2,-0.355,7,low,1,-0.87,Low
1290,Student_1290,ROLL01290,MBA,1,47.89,0,-0.383,17,low,1,-8.1,Medium
1291,Student_1291,ROLL01291,Physics,4,77.67,1,-0.905,5,mid,1,5.12,Low
1292,Student_1292,ROLL01292,ME,2,40.2,0,0.403,1,high,0,-16.3,Medium
1293,Student_1293,ROLL01293,MBA,2,51.02,2,-1.325,45,low,1,7.77,High
1294,Student_1294,ROLL01294,CE,2,57.76,0,-1.952,42,low,0,-6.22,Medium
1295,Student_1295,ROLL01295,BCA,4,95.85,0,-1.943,10,mid,1,14.8,Low
1296,Student_1296,ROLL01296,ECE,4,89.34,1,0.334,6,low,1,8.11,Low
1297,Student_1297,ROLL01297,ME,1,76.84,0,-0.007,13,low,1,-9.19,Low
1298,Student_1298,ROLL01298,Commerce,4,53.25,2,0.548,73,low,0,-9.02,High
1299,Student_1299,ROLL01299,CSE,3,85.65,0,0.791,21,low,1,-6.76,Low
1300,Student_1300,ROLL01300,ME,3,45.87,2,-0.046,2,low,0,-5.74,Medium
1301,Student_1301,ROLL01301,MBA,4,76.97,0,0.497,15,mid,1,0.96,Low
1302,Student_1302,ROLL01302,ME,2,89.24,0,-0.652,42,low,1,7.3,Low
1303,Student_1303,ROLL01303,ME,3,67.3,0,0.303,3,mid,1,-7.71,Low
1304,Student_1304,ROLL01304,Physics,2,75.27,0,0.129,19,low,1,-6.62,Medium
1305,Student_1305,ROLL01305,CSE,4,70.82,2,0.424,12,low,1,0.5,Medium
1306,Student_1306,ROLL01306,ME,2,67.36,0,0.679,0,high,1,-2.99,Low
1307,Student_1307,ROLL01307,BCA,1,51.57,0,-0.561,55,low,1,-7.24,Medium
1308,Student_1308,ROLL01308,CSE,1,86.56,2,-0.499,1,mid,1,-0.59,Low
1309,Student_1309,ROLL01309,ME,3,84.75,1,1.889,36,low,0,3.06,Low
1310,Student_1310,ROLL01310,MBA,4,47.99,0,-0.558,8,low,0,-18.28,High
1311,Student_1311,ROLL01311,Physics,3,93.19,2,-1.771,5,mid,0,-3.15,Medium
1312,Student_1312,ROLL01312,Commerce,3,63.95,0,0.035,3,high,0,-5.57,Low
1313,Student_1313,ROLL01313,ME,4,48.87,0,-0.911,1,high,0,-14.68,Medium
1314,Student_1314,ROLL01314,MBA,2,56.4,1,0.406,21,low,1,0.31,Medium
1315,Student_1315,ROLL01315,Physics,3,86.5,0,0.341,16,mid,0,4.61,Low
1316,Student_1316,ROLL01316,Commerce,2,84.82,0,0.419,2,high,0,4.15,Low
1317,Student_1317,ROLL01317,CSE,1,70.59,0,-0.48,0,mid,1,-2.76,Low
1318,Student_1318,ROLL01318,Physics,3,96.2,0,0.539,14,mid,1,6.67,Low
1319,Student_1319,ROLL01319,BCA,3,72.96,1,-0.681,51,low,1,-0.66,Medium
1320,Student_1320,ROLL01320,MBA,4,61.96,2,-0.887,5,high,0,-9.12,Medium
1321,Student_1321,ROLL01321,Commerce,4,52.03,0,-0.008,15,high,1,4.81,Low
1322,Student_1322,ROLL01322,Commerce,3,49.01,0,-0.499,1,mid,1,-17.87,Medium
1323,Student_1323,ROLL01323,MBA,2,48.92,0,0.177,10,high,1,-5.23,Low
1324,Student_1324,ROLL01324,ECE,2,30.0,0,-0.691,4,high,0,-17.82,Medium
1325,Student_1325,ROLL01325,ME,1,63.83,1,0.818,8,low,0,-6.04,Low
1326,Student_1326,ROLL01326,ECE,3,99.37,0,-2.0,20,mid,1,3.17,Low
1327,Student_1327,ROLL01327,CSE,1,66.56,1,0.184,40,mid,1,1.88,Medium
1328,Student_1328,ROLL01328,ECE,4,65.84,0,-0.59,19,low,1,-3.16,Low
1329,Student_1329,ROLL01329,BCA,4,91.39,0,1.327,60,mid,0,-10.0,Medium
1330,Student_1330,ROLL01330,MBA,1,70.78,1,-0.374,5,mid,0,-12.8,Medium
1331,Student_1331,ROLL01331,Physics,3,78.65,0,1.329,15,mid,0,12.89,Low
1332,Student_1332,ROLL01332,Commerce,4,63.0,0,-2.0,37,low,0,-4.94,Medium
1333,Student_1333,ROLL01333,Commerce,2,51.07,0,-0.464,14,high,1,8.39,Low
1334,Student_1334,ROLL01334,BCA,3,88.7,0,0.07,3,high,0,-8.91,Low
1335,Student_1335,ROLL01335,BCA,4,57.35,0,0.227,9,mid,1,7.38,Low
1336,Student_1336,ROLL01336,Physics,1,60.05,1,0.42,34,low,1,-9.43,Medium
1337,Student_1337,ROLL01337,BCA,3,78.14,3,-0.32,7,mid,1,0.98,Medium
1338,Student_1338,ROLL01338,CE,1,71.66,0,0.991,10,mid,0,4.14,Low
1339,Student_1339,ROLL01339,CSE,1,60.59,1,0.849,1,high,1,9.83,Low
1340,Student_1340,ROLL01340,Physics,1,97.11,0,1.37,23,mid,0,4.38,Low
1341,Student_1341,ROLL01341,Physics,2,76.02,0,1.452,9,mid,1,-10.58,Low
1342,Student_1342,ROLL01342,CE,3,92.43,0,0.509,3,high,0,-2.79,Low
1343,Student_1343,ROLL01343,Physics,4,71.41,0,-0.536,0,mid,0,0.8,Low
1344,Student_1344,ROLL01344,Commerce,3,97.69,0,-0.276,2,mid,0,8.48,Low
1345,Student_1345,ROLL01345,ME,2,52.51,1,-0.747,1,high,1,-6.2,Medium
1346,Student_1346,ROLL01346,MBA,1,95.33,0,2.0,4,mid,0,0.05,Low
1347,Student_1347,ROLL01347,ME,4,52.09,0,-0.544,3,low,0,-11.62,Medium
1348,Student_1348,ROLL01348,MBA,4,68.7,1,0.036,40,mid,1,0.68,Medium
1349,Student_1349,ROLL01349,BCA,1,86.48,0,1.278,4,low,1,4.96,Low
1350,Student_1350,ROLL01350,Commerce,4,39.15,0,-0.627,3,high,1,-11.24,Medium
1351,Student_1351,ROLL01351,Physics,2,73.06,0,0.719,6,mid,1,-4.28,Low
1352,Student_1352,ROLL01352,Commerce,4,91.74,0,0.903,3,high,1,4.04,Low
1353,Student_1353,ROLL01353,ME,2,76.81,2,-2.0,14,mid,1,-8.52,Medium
1354,Student_1354,ROLL01354,ME,1,63.93,2,-0.628,57,low,1,-17.07,High
1355,Student_1355,ROLL01355,MBA,4,77.9,0,0.503,8,mid,1,-14.66,Low
1356,Student_1356,ROLL01356,CE,4,77.02,0,-1.519,24,low,1,6.46,Medium
1357,Student_1357,ROLL01357,CSE,2,66.52,2,-0.572,8,mid,1,11.1,Low
1358,Student_1358,ROLL01358,Physics,3,53.76,1,-1.456,24,mid,1,-16.29,High
1359,Student_1359,ROLL01359,ME,1,58.34,1,1.126,10,mid,1,-3.79,Medium
1360,Student_1360,ROLL01360,ME,4,77.27,0,-0.735,19,mid,0,-9.77,Medium
1361,Student_1361,ROLL01361,ME,3,65.54,0,1.434,22,mid,1,-8.57,Low
1362,Student_1362,ROLL01362,CE,4,81.58,1,-0.193,8,mid,0,1.3,Medium
1363,Student_1363,ROLL01363,CE,4,49.94,0,-0.018,2,mid,0,-12.94,Medium
1364,Student_1364,ROLL01364,Physics,1,82.96,0,-1.656,20,mid,1,-1.63,Low
1365,Student_1365,ROLL01365,MBA,1,73.71,2,0.414,38,mid,1,-1.06,Low
1366,Student_1366,ROLL01366,BCA,2,73.54,0,-1.039,2,mid,1,-18.4,Medium
1367,Student_1367,ROLL01367,MBA,3,82.42,0,1.303,1,high,0,-0.33,Low
1368,Student_1368,ROLL01368,Physics,1,65.1,0,-2.0,29,low,0,-8.25,Medium
1369,Student_1369,ROLL01369,MBA,2,44.08,3,1.576,31,mid,0,-11.85,High
1370,Student_1370,ROLL01370,Commerce,3,62.07,3,-1.491,23,low,0,10.37,High
1371,Student_1371,ROLL01371,MBA,1,56.25,1,1.332,9,mid,1,-8.14,Medium
1372,Student_1372,ROLL01372,CSE,1,92.62,0,0.451,7,high,1,-2.59,Low
1373,Student_1373,ROLL01373,CE,2,57.28,0,-0.551,4,mid,1,-7.93,Low
1374,Student_1374,ROLL01374,CSE,3,72.35,0,0.344,66,low,1,-10.28,Medium
1375,Student_1375,ROLL01375,CSE,2,66.71,0,-0.359,23,low,0,2.59,Medium
1376,Student_1376,ROLL01376,ME,3,74.74,2,0.437,3,high,1,4.85,Low
1377,Student_1377,ROLL01377,ME,3,96.44,1,-1.088,15,low,1,4.26,Low
1378,Student_1378,ROLL01378,MBA,3,80.14,2,-0.194,5,high,0,1.39,Low
1379,Student_1379,ROLL01379,ME,3,65.48,0,-1.005,94,low,0,-0.37,High
1380,Student_1380,ROLL01380,Commerce,2,73.45,0,-0.35,1,mid,0,-5.88,Medium
1381,Student_1381,ROLL01381,Physics,4,65.03,0,-0.331,14,low,0,-0.77,Low
1382,Student_1382,ROLL01382,BCA,1,100.0,0,-0.086,12,mid,1,2.84,Low
1383,Student_1383,ROLL01383,Commerce,1,91.39,0,1.732,50,low,1,-5.44,Low
1384,Student_1384,ROLL01384,MBA,1,63.05,0,-0.612,0,high,1,-12.81,Low
1385,Student_1385,ROLL01385,CSE,4,92.6,0,-1.256,62,mid,1,-1.24,Low
1386,Student_1386,ROLL01386,ME,2,55.34,3,-0.698,112,mid,1,-0.26,High
1387,Student_1387,ROLL01387,Commerce,2,72.36,0,-1.123,1,high,0,3.42,Low
1388,Student_1388,ROLL01388,MBA,4,30.0,0,-0.491,0,mid,0,-0.92,Medium
1389,Student_1389,ROLL01389,CSE,3,57.0,2,0.018,11,low,1,-2.7,Medium
1390,Student_1390,ROLL01390,CE,2,60.92,0,1.803,8,low,1,-10.73,Low
1391,Student_1391,ROLL01391,MBA,1,75.66,0,0.357,8,mid,0,14.9,Low
1392,Student_1392,ROLL01392,CSE,3,66.58,0,0.889,29,mid,0,15.0,Low
1393,Student_1393,ROLL01393,Physics,2,62.59,0,-0.406,78,low,0,-10.58,High
1394,Student_1394,ROLL01394,ME,4,75.73,0,-0.744,20,low,0,-2.87,Medium
1395,Student_1395,ROLL01395,ME,1,65.37,0,-0.612,1,high,0,3.3,Low
1396,Student_1396,ROLL01396,CSE,1,73.42,1,-0.529,15,mid,1,-0.85,Medium
1397,Student_1397,ROLL01397,ECE,4,55.81,0,-1.35,1,mid,0,1.73,Low
1398,Student_1398,ROLL01398,BCA,2,94.77,0,-0.385,15,mid,0,11.4,Low
1399,Student_1399,ROLL01399,MBA,2,77.86,1,0.516,17,mid,0,3.96,Low
1400,Student_1400,ROLL01400,BCA,1,74.69,0,-0.121,7,mid,1,-1.6,Low
1401,Student_1401,ROLL01401,ECE,2,56.68,1,0.759,7,high,1,-9.3,Low
1402,Student_1402,ROLL01402,Commerce,2,44.94,0,0.44,96,low,1,-10.08,High
1403,Student_1403,ROLL01403,BCA,1,67.92,0,0.215,11,low,0,-6.53,Medium
1404,Student_1404,ROLL01404,Commerce,3,81.37,1,-1.311,0,mid,1,6.31,Low
1405,Student_1405,ROLL01405,Physics,2,84.76,0,-1.635,32,mid,0,-1.59,Low
1406,Student_1406,ROLL01406,BCA,3,92.02,0,-1.168,17,mid,1,3.56,Low
1407,Student_1407,ROLL01407,ECE,3,63.79,1,-0.329,0,mid,1,2.75,Low
1408,Student_1408,ROLL01408,ME,1,80.68,1,-0.079,61,low,0,-6.58,Medium
1409,Student_1409,ROLL01409,Physics,1,90.0,2,0.208,3,mid,1,1.95,Low
1410,Student_1410,ROLL01410,ECE,3,55.81,2,-0.835,75,low,0,5.59,High
1411,Student_1411,ROLL01411,Commerce,3,32.26,0,1.178,3,mid,1,-20.99,Medium
1412,Student_1412,ROLL01412,CE,4,84.74,0,0.705,120,low,1,0.92,High
1413,Student_1413,ROLL01413,CSE,4,72.92,0,-0.997,6,mid,1,15.0,Low
1414,Student_1414,ROLL01414,ECE,3,39.12,0,0.004,9,mid,1,-22.06,Medium
1415,Student_1415,ROLL01415,CSE,4,87.39,0,0.78,14,mid,1,4.36,Low
1416,Student_1416,ROLL01416,Commerce,2,95.9,0,-0.355,11,mid,1,5.01,Low
1417,Student_1417,ROLL01417,CSE,2,89.31,1,0.348,1,mid,0,4.55,Low
1418,Student_1418,ROLL01418,CSE,3,100.0,0,-1.438,24,mid,1,-2.12,Low
1419,Student_1419,ROLL01419,BCA,2,80.21,1,-0.411,3,mid,0,-8.67,Medium
1420,Student_1420,ROLL01420,CSE,4,75.95,0,-2.0,14,mid,0,-2.04,Medium
1421,Student_1421,ROLL01421,CE,1,76.33,2,-0.875,16,mid,1,-2.75,Medium
1422,Student_1422,ROLL01422,BCA,4,64.33,1,2.0,18,low,0,3.53,Medium
1423,Student_1423,ROLL01423,CSE,2,36.95,0,1.112,79,low,1,-16.41,High
1424,Student_1424,ROLL01424,BCA,2,88.14,0,-0.855,3,mid,1,-1.45,Low
1425,Student_1425,ROLL01425,MBA,2,90.11,0,-0.474,3,high,1,0.83,Low
1426,Student_1426,ROLL01426,ECE,1,85.85,0,-1.418,1,mid,0,0.69,Low
1427,Student_1427,ROLL01427,CSE,2,92.28,2,0.978,12,low,0,9.35,Low
1428,Student_1428,ROLL01428,ECE,2,83.98,0,0.435,10,low,0,6.41,Low
1429,Student_1429,ROLL01429,CSE,3,100.0,0,-0.839,30,mid,0,-3.55,Medium
1430,Student_1430,ROLL01430,ECE,2,79.51,1,-0.245,24,mid,1,-18.84,Medium
1431,Student_1431,ROLL01431,ME,2,50.46,0,-0.366,0,high,1,-3.57,Low
1432,Student_1432,ROLL01432,Physics,4,100.0,0,-0.836,8,high,1,1.08,Low
1433,Student_1433,ROLL01433,ME,1,58.89,1,-0.92,120,low,0,3.8,High
1434,Student_1434,ROLL01434,ME,2,55.45,2,-0.932,25,mid,1,-2.26,Medium
1435,Student_1435,ROLL01435,ME,2,53.99,1,-0.583,13,mid,1,4.49,Medium
1436,Student_1436,ROLL01436,ME,3,62.21,1,0.779,93,low,0,-0.64,High
1437,Student_1437,ROLL01437,CSE,1,56.8,0,0.173,28,mid,1,-17.6,Medium
1438,Student_1438,ROLL01438,ME,3,100.0,0,-0.076,19,low,1,3.52,Low
1439,Student_1439,ROLL01439,ME,4,59.54,2,-0.621,51,low,0,9.04,High
1440,Student_1440,ROLL01440,Commerce,2,69.02,1,0.69,16,low,1,-13.65,Medium
1441,Student_1441,ROLL01441,ECE,4,37.54,0,0.452,22,low,1,-10.16,Medium
1442,Student_1442,ROLL01442,ECE,3,75.12,2,-0.17,16,low,1,0.77,Medium
1443,Student_1443,ROLL01443,CE,3,80.04,0,0.466,28,low,0,-2.63,Low
1444,Student_1444,ROLL01444,CSE,1,67.53,0,0.673,28,high,0,-11.98,Medium
1445,Student_1445,ROLL01445,CSE,3,43.57,0,-1.221,48,mid,1,-22.21,Medium
1446,Student_1446,ROLL01446,ME,1,68.52,0,-1.217,4,low,0,-17.35,Medium
1447,Student_1447,ROLL01447,BCA,2,54.62,0,0.258,32,mid,0,-5.31,Medium
1448,Student_1448,ROLL01448,CSE,1,85.82,0,0.155,1,mid,0,4.76,Low
1449,Student_1449,ROLL01449,MBA,4,81.61,0,-0.237,12,low,1,2.33,Low
1450,Student_1450,ROLL01450,Commerce,3,66.32,1,-0.007,4,high,1,-11.72,Low
1451,Student_1451,ROLL01451,Commerce,1,88.55,1,-0.185,2,mid,1,-2.79,Low
1452,Student_1452,ROLL01452,MBA,1,54.37,0,-0.443,1,mid,1,-15.2,Medium
1453,Student_1453,ROLL01453,CE,4,65.62,1,-0.157,26,low,1,-3.47,Low
1454,Student_1454,ROLL01454,ME,4,72.55,1,-1.008,6,mid,1,6.39,Low
1455,Student_1455,ROLL01455,MBA,1,100.0,0,-0.21,10,low,0,0.43,Low
1456,Student_1456,ROLL01456,CSE,4,67.2,0,-0.758,49,low,1,-15.27,Medium
1457,Student_1457,ROLL01457,Commerce,4,78.02,0,-0.262,0,high,1,-3.33,Low
1458,Student_1458,ROLL01458,Physics,3,45.88,0,-0.083,6,low,0,-13.38,Medium
1459,Student_1459,ROLL01459,Physics,1,64.28,0,-1.562,17,mid,1,-0.8,Low
1460,Student_1460,ROLL01460,CSE,4,58.03,1,0.705,27,low,0,8.36,Medium
1461,Student_1461,ROLL01461,ECE,2,51.07,2,-0.823,44,low,1,15.0,High
1462,Student_1462,ROLL01462,MBA,4,73.97,0,0.389,2,mid,1,0.1,Low
1463,Student_1463,ROLL01463,Commerce,2,92.46,0,2.0,16,high,1,6.45,Low
1464,Student_1464,ROLL01464,MBA,3,82.09,0,-0.028,1,high,1,3.18,Low
1465,Student_1465,ROLL01465,CE,2,52.91,0,0.292,120,low,1,-2.79,High
1466,Student_1466,ROLL01466,ECE,4,70.15,0,1.387,18,mid,1,1.37,Low
1467,Student_1467,ROLL01467,BCA,2,67.75,1,0.309,58,low,1,9.9,Medium
1468,Student_1468,ROLL01468,CSE,1,67.55,0,0.934,89,low,0,9.07,Medium
1469,Student_1469,ROLL01469,BCA,2,96.2,0,0.473,6,mid,1,6.08,Low
1470,Student_1470,ROLL01470,CSE,4,71.01,0,-0.635,40,low,0,-3.77,Medium
1471,Student_1471,ROLL01471,ME,4,62.03,0,0.098,1,high,1,-8.97,Low
1472,Student_1472,ROLL01472,MBA,2,80.88,0,0.156,4,high,1,7.69,Low
1473,Student_1473,ROLL01473,ME,1,61.08,0,0.396,0,mid,1,4.69,Low
1474,Student_1474,ROLL01474,Physics,2,35.49,0,-1.115,14,low,1,-13.47,Medium
1475,Student_1475,ROLL01475,Commerce,1,81.19,1,-0.622,26,low,1,-3.67,Medium
1476,Student_1476,ROLL01476,ECE,3,67.95,0,-0.889,15,mid,1,-3.98,Low
1477,Student_1477,ROLL01477,CSE,1,71.56,1,0.182,2,high,1,-5.02,Low
1478,Student_1478,ROLL01478,ECE,1,79.34,0,2.0,2,low,0,-1.45,Low
1479,Student_1479,ROLL01479,CE,3,48.4,0,-0.09,66,mid,1,-1.9,Medium
1480,Student_1480,ROLL01480,MBA,4,74.63,1,-1.663,4,high,0,-16.93,Medium
1481,Student_1481,ROLL01481,CSE,4,82.56,0,1.16,12,mid,0,9.81,Low
1482,Student_1482,ROLL01482,CE,2,83.15,0,0.115,14,mid,1,6.51,Low
1483,Student_1483,ROLL01483,Commerce,4,69.23,0,-1.085,0,high,1,7.15,Low
1484,Student_1484,ROLL01484,Commerce,3,58.4,1,0.313,13,low,1,-10.81,Medium
1485,Student_1485,ROLL01485,BCA,1,100.0,0,2.0,5,mid,0,3.12,Low
1486,Student_1486,ROLL01486,CE,3,100.0,0,0.096,6,mid,1,1.95,Low
1487,Student_1487,ROLL01487,CSE,4,65.01,0,1.43,4,high,0,-5.42,Low
1488,Student_1488,ROLL01488,ECE,2,85.94,0,0.151,14,mid,1,0.58,Low
1489,Student_1489,ROLL01489,ME,3,46.72,2,0.589,6,low,1,-7.54,Medium
1490,Student_1490,ROLL01490,MBA,4,61.21,0,-1.167,11,high,1,-10.75,Medium
1491,Student_1491,ROLL01491,ECE,1,93.59,0,-1.632,2,mid,0,6.6,Low
1492,Student_1492,ROLL01492,CE,4,50.51,0,-0.608,19,low,1,1.27,Low
1493,Student_1493,ROLL01493,CE,2,68.57,0,0.327,5,high,1,-1.76,Low
1494,Student_1494,ROLL01494,BCA,4,82.8,1,-2.0,0,low,1,7.14,Medium
1495,Student_1495,ROLL01495,BCA,2,53.52,0,0.136,0,mid,1,-4.78,Low
1496,Student_1496,ROLL01496,CE,2,72.21,1,-0.431,6,mid,0,-5.79,Medium
1497,Student_1497,ROLL01497,BCA,3,49.52,1,-0.652,13,mid,1,-12.8,Medium
1498,Student_1498,ROLL01498,ECE,1,40.15,0,-1.213,104,low,0,-6.85,High
1499,Student_1499,ROLL01499,ME,4,50.89,2,0.937,2,high,1,-15.24,Medium
1500,Student_1500,ROLL01500,CE,3,71.31,2,0.373,3,high,1,-5.02,Low
